ENST00000381890.9	60830	60868	60868
ENST00000381894.3	0	736	2950
ENST00000381897.5	38760	38992	77477
ENST00000381898.5	27852	27905	51200
ENST00000381899.8	6724	6876	16532
ENST00000381901.5	3875	3919	4866
ENST00000381902.7	4680	4866	4866
ENST00000381903.2	2733	2887	4939
ENST00000381905.3	179	220	1324
ENST00000381906.5	0	7	1851
ENST00000381908.7	1548	1610	6712
ENST00000381911.6	1334	1510	1851
ENST00000381913.8	6996	7097	14648
ENST00000381916.7	17867	18144	31232
ENST00000381918.4	0	180	77842
ENST00000381920.8	20442	20474	20474
ENST00000381922.5	5198	5364	43251
ENST00000381923.6	5755	5793	10562
ENST00000381930.8	13312	13494	52737
ENST00000381937.9	12023	12118	46651
ENST00000381938.4	22665	22925	61240
ENST00000381939.1	0	884	884
ENST00000381941.8	0	884	884
ENST00000381944.5	3555	4121	4121
ENST00000381946.5	7575	7778	30775
ENST00000381947.4	0	1163	1163
ENST00000381950.2	0	2387	2387
ENST00000381951.1	0	926	926
ENST00000381955.7	8348	8433	8433
ENST00000381962.4	0	200	4468
ENST00000381967.9	34777	34876	34876
ENST00000381968.7	1853	2020	2856
ENST00000381971.8	289493	290606	458150
ENST00000381975.7	0	15	44591
ENST00000381978.7	2367	2500	2838
ENST00000381980.9	1220	2129	2129
ENST00000381982.3	12103	12178	14037
ENST00000381984.2	50631	50747	50747
ENST00000381989.4	69546	69706	82654
ENST00000381990.6	26663	26756	27363
ENST00000381995.5	17936	18141	33415
ENST00000381998.8	0	40	36983
ENST00000382004.7	22987	23140	170543
ENST00000382011.9	13436	13547	23813
ENST00000382020.8	190235	190298	223784
ENST00000382021.2	24733	24891	24891
ENST00000382029.7	0	103	6645
ENST00000382031.5	9652	9734	19232
ENST00000382038.7	0	180	6124
ENST00000382039.7	30938	31030	85657
ENST00000382040.4	17977	18138	18138
ENST00000382041.7	40432	40521	96181
ENST00000382043.8	46426	46593	96181
ENST00000382044.9	557	702	85657
ENST00000382051.8	5379	5490	14245
ENST00000382061.5	712	913	9535
ENST00000382062.6	39386	39774	39774
ENST00000382064.6	6493	6540	6540
ENST00000382065.8	8168	8297	22539
ENST00000382068.3	8502	8645	10765
ENST00000382070.7	65665	65905	152195
ENST00000382071.6	4992	5761	5761
ENST00000382072.6	16269	16412	18532
ENST00000382073.4	21208	21349	21349
ENST00000382079.3	34495	34649	125644
ENST00000382080.6	0	191	1147177
ENST00000382082.4	11706	11984	11984
ENST00000382085.7	16263	16423	19708
ENST00000382093.5	15842	15943	15943
ENST00000382095.8	40953	41185	53071
ENST00000382096.6	13263	13382	17791
ENST00000382097.4	210	237	9672
ENST00000382099.3	677	805	10705
ENST00000382100.8	0	81	31675
ENST00000382102.7	37048	37432	37432
ENST00000382103.7	1760	1850	36435
ENST00000382108.8	66069	66248	79840
ENST00000382110.6	36901	37039	91834
ENST00000382111.6	10053	10138	151480
ENST00000382112.8	83763	83923	151572
ENST00000382114.9	27043	27239	27239
ENST00000382119.1	8514	8562	8562
ENST00000382120.4	0	719	719
ENST00000382123.1	1083	1194	2510
ENST00000382124.7	0	89	5724
ENST00000382125.9	3077	3244	188352
ENST00000382134.7	4290	4459	12167
ENST00000382136.3	0	224	12167
ENST00000382137.7	0	769	5694
ENST00000382141.4	77471	77545	93074
ENST00000382142.8	38920	39013	83057
ENST00000382145.5	0	31	5506
ENST00000382148.7	967265	967352	967352
ENST00000382149.9	28736	28805	253840
ENST00000382150.8	4543	4650	573821
ENST00000382151.6	938	1098	6200
ENST00000382152.7	120458	120582	1218546
ENST00000382159.8	0	122	5663
ENST00000382160.1	0	386	386
ENST00000382164.8	122162	122250	170366
ENST00000382171.2	0	833	833
ENST00000382172.4	148917	149003	158969
ENST00000382179.5	38371	38431	49315
ENST00000382181.2	10608	10729	13447
ENST00000382183.6	0	190	31023
ENST00000382185.6	0	92	32919
ENST00000382186.6	24383	24515	31023
ENST00000382191.4	4293	4408	7778
ENST00000382192.7	5474	5584	6891
ENST00000382194.6	31793	31963	163713
ENST00000382198.5	73412	73582	128062
ENST00000382199.7	52765	52813	179426
ENST00000382201.7	128012	128062	128062
ENST00000382203.5	72547	72593	163713
ENST00000382205.6	2211	2268	2268
ENST00000382208.3	0	63	2266
ENST00000382209.2	0	178	659
ENST00000382213.7	1565	1603	3540
ENST00000382214.7	12113	12248	18558
ENST00000382224.5	0	1029	79294
ENST00000382226.5	25371	25622	138028
ENST00000382227.7	0	23	21837
ENST00000382238.6	3028	3151	10265
ENST00000382240.9	0	57	3626
ENST00000382247.6	0	647	647
ENST00000382251.7	4602	5656	5656
ENST00000382252.6	554	663	12198
ENST00000382254.6	65205	65392	326936
ENST00000382255.7	0	524	4157
ENST00000382258.8	78508	78937	78937
ENST00000382263.3	36523	36608	83193
ENST00000382264.7	20638	20790	20790
ENST00000382267.3	1400	1490	1490
ENST00000382269.7	24407	24446	24446
ENST00000382275.6	248118	248237	365757
ENST00000382276.8	126146	126297	126297
ENST00000382280.8	252	354	1714
ENST00000382285.7	0	188	3988
ENST00000382286.3	0	73	14039
ENST00000382287.5	0	15	5922
ENST00000382289.7	57775	57862	68259
ENST00000382291.7	0	188	3988
ENST00000382292.9	0	11551	81100
ENST00000382293.7	33932	33991	33991
ENST00000382296.4	6604	6750	67045
ENST00000382297.7	54185	54293	68259
ENST00000382303.5	54185	54293	68259
ENST00000382314.6	18525	18576	67045
ENST00000382315.7	0	144	1672
ENST00000382320.4	12372	12485	45927
ENST00000382321.5	0	140	35617
ENST00000382329.2	148274	148466	170055
ENST00000382330.7	16149	16289	19108
ENST00000382333.2	0	701	701
ENST00000382346.7	19730	19789	28697
ENST00000382348.2	0	812	812
ENST00000382349.5	21490	21779	21779
ENST00000382353.6	29277	29519	29519
ENST00000382357.4	0	968	968
ENST00000382361.8	10559	10680	12534
ENST00000382363.8	7013	7156	7710
ENST00000382365.7	29486	29557	44248
ENST00000382366.7	141302	141469	260301
ENST00000382368.8	0	153	31896
ENST00000382369.9	7962	8120	19130
ENST00000382373.4	19827	19924	19924
ENST00000382374.9	110687	110896	110896
ENST00000382376.4	1298	1524	1524
ENST00000382381.7	6509	6681	49789
ENST00000382383.7	6424	6522	6522
ENST00000382384.6	39188	39285	40524
ENST00000382388.4	0	48	1476
ENST00000382389.5	4454	4499	4499
ENST00000382392.5	5907	5922	5922
ENST00000382393.2	5547	5700	5700
ENST00000382395.8	63479	63703	63703
ENST00000382398.4	2786	3060	3060
ENST00000382401.8	55747	55865	63703
ENST00000382405.8	57016	57145	57636
ENST00000382406.7	30617	30683	34692
ENST00000382407.1	0	1619	1619
ENST00000382409.4	50206	50494	50494
ENST00000382410.3	0	57	8704
ENST00000382421.7	6895	6950	10922
ENST00000382422.6	120981	121093	121093
ENST00000382432.9	25539	25610	67045
ENST00000382433.4	55503	55574	65757
ENST00000382435.5	0	1013	1013
ENST00000382436.7	2370	2429	17204
ENST00000382437.8	1545	1598	1598
ENST00000382438.6	0	532	2418
ENST00000382440.6	21865	21936	65757
ENST00000382447.8	30564	30608	57499
ENST00000382448.8	13694	13824	19732
ENST00000382449.5	65697	65757	65757
ENST00000382450.8	0	128	2788
ENST00000382456.7	6488	6619	6619
ENST00000382457.8	19674	19821	32992
ENST00000382461.8	26679	26862	26862
ENST00000382464.6	2550	2675	2675
ENST00000382466.7	0	4	82520
ENST00000382477.6	4244	4454	6900
ENST00000382480.6	5324	5485	18201
ENST00000382483.4	9548	9689	16303
ENST00000382487.5	0	667	6377
ENST00000382489.3	5915	6141	6141
ENST00000382490.9	205503	205607	332278
ENST00000382491.7	10779	10922	92028
ENST00000382492.4	0	896	896
ENST00000382494.6	3226	3381	29046
ENST00000382496.10	11187	11357	337046
ENST00000382499.7	49171	49252	93173
ENST00000382500.4	0	1316	1316
ENST00000382512.3	16592	16814	25745
ENST00000382515.7	0	65	5161
ENST00000382518.6	35692	35775	37325
ENST00000382519.9	32437	32505	37325
ENST00000382521.7	0	171	508
ENST00000382533.9	333	442	6786
ENST00000382538.10	3887	4031	38198
ENST00000382540.5	0	140	3086
ENST00000382543.4	17608	17859	108310
ENST00000382545.5	0	1484	1484
ENST00000382548.4	2953	3007	3007
ENST00000382549.8	9013	9151	9151
ENST00000382554.4	15349	18196	18196
ENST00000382564.8	1283	1353	4959
ENST00000382580.6	1235	1315	46821
ENST00000382581.5	0	380	380
ENST00000382582.7	0	41	36578
ENST00000382584.8	5386	5503	15302
ENST00000382585.2	0	77	5921
ENST00000382592.5	13008	14431	71153
ENST00000382599.9	10257	10426	148924
ENST00000382611.10	1815	2220	3846
ENST00000382614.2	0	209	986
ENST00000382622.4	58310	58465	101553
ENST00000382638.3	16627	16755	16755
ENST00000382639.7	0	108	5828
ENST00000382643.7	10266	10357	32416
ENST00000382647.7	0	308	308
ENST00000382653.6	5142	5245	5830
ENST00000382656.2	6900	7102	7102
ENST00000382658.5	3011	3121	12155
ENST00000382659.7	2459	2569	12155
ENST00000382666.6	0	626	10884
ENST00000382668.8	12023	12064	12064
ENST00000382671.8	7111	7152	7152
ENST00000382680.5	0	295	12156
ENST00000382683.8	8245	8462	8462
ENST00000382686.8	11798	11927	13537
ENST00000382689.8	687	861	861
ENST00000382692.3	0	106	861
ENST00000382696.7	0	517	10900
ENST00000382699.7	82173	82316	102333
ENST00000382707.6	0	108	12153
ENST00000382708.7	880	942	2378
ENST00000382710.8	0	7	18504
ENST00000382711.9	0	144	13552
ENST00000382713.10	297159	297348	440135
ENST00000382722.10	91110	91223	124815
ENST00000382723.5	2801	3240	3240
ENST00000382743.9	19347	19627	19627
ENST00000382745.9	14771	14836	28340
ENST00000382749.9	12801	13202	13202
ENST00000382751.4	51697	51834	77989
ENST00000382753.5	2482	2640	10363
ENST00000382754.4	8640	8722	28515
ENST00000382757.9	11377	11453	11453
ENST00000382758.6	8640	8722	28515
ENST00000382760.2	6722	6809	7126
ENST00000382762.8	1998	2016	2016
ENST00000382768.2	7818	7960	10848
ENST00000382771.9	4918	5035	19290
ENST00000382772.3	6718	6821	16471
ENST00000382774.8	5893	6033	7414
ENST00000382788.7	101217	101370	114798
ENST00000382806.6	9617	9741	38536
ENST00000382809.2	0	125	2232
ENST00000382812.5	27970	28164	108393
ENST00000382821.3	1332	1406	2418
ENST00000382822.2	0	188	188
ENST00000382824.5	36910	37003	55721
ENST00000382826.2	0	131	131
ENST00000382828.2	0	131	131
ENST00000382830.2	0	134	134
ENST00000382835.2	0	620	620
ENST00000382839.7	63941	64124	100860
ENST00000382841.2	18752	18874	33045
ENST00000382844.2	0	677	677
ENST00000382848.5	0	677	677
ENST00000382850.8	0	47	351605
ENST00000382852.1	0	18	4017
ENST00000382856.2	3995	4013	4013
ENST00000382862.7	2846	2936	6049
ENST00000382865.5	107191	107348	157114
ENST00000382867.4	0	1622	1622
ENST00000382868.5	0	471	219139
ENST00000382871.3	33539	33689	92938
ENST00000382872.5	106581	107370	118110
ENST00000382873.8	0	131	22628
ENST00000382874.6	43664	43836	92938
ENST00000382882.9	0	181	25637
ENST00000382888.3	7892	8008	25763
ENST00000382891.9	55038	55194	78251
ENST00000382892.6	55328	55533	78251
ENST00000382893.2	17828	17886	82758
ENST00000382895.7	77983	78251	78251
ENST00000382896.9	0	23	229876
ENST00000382899.9	185695	185914	237856
ENST00000382905.8	1152	1437	14632
ENST00000382907.8	0	37	14396
ENST00000382911.8	1070	1858	17670
ENST00000382927.3	12242	12375	51215
ENST00000382932.3	653	1293	2754
ENST00000382933.8	0	231	33594
ENST00000382936.8	0	245	3654
ENST00000382940.8	2996	3116	3116
ENST00000382948.9	5328	5494	8488
ENST00000382951.4	0	467	467
ENST00000382952.8	2100	2230	29088
ENST00000382968.9	40337	40445	40445
ENST00000382974.6	75434	75568	79022
ENST00000382978.5	42190	42253	80169
ENST00000382985.8	3115	3188	6877
ENST00000382989.7	0	159	5709
ENST00000382998.8	44881	44985	239990
ENST00000383000.1	1753	1812	1812
ENST00000383005.8	1753	1812	1812
ENST00000383008.1	1530	1675	1830
ENST00000383020.7	11359	11447	12154
ENST00000383028.8	0	153	40030
ENST00000383029.7	1282	1425	6544
ENST00000383032.6	65004	65105	66404
ENST00000383036.1	0	2	6532
ENST00000383042.1	1087	1164	1806
ENST00000383045.7	3690	3743	3743
ENST00000383052.5	24003	24143	26053
ENST00000383056.7	0	242	31959
ENST00000383070.2	0	611	611
ENST00000383075.8	11795	11864	11864
ENST00000383083.6	710	868	27657
ENST00000383094.7	62853	63060	65033
ENST00000383096.8	385477	385619	474074
ENST00000383131.3	1382	1504	58809
ENST00000383163.4	0	797	797
ENST00000383165.4	0	99	3204
ENST00000383168.9	5968	6382	9475
ENST00000383170.3	0	261	3358
ENST00000383177.7	0	35	17591
ENST00000383180.6	40964	41100	62354
ENST00000383202.7	25109	25210	292641
ENST00000383229.8	37457	37579	66211
ENST00000383233.8	67624	67658	139842
ENST00000383237.5	3293	3413	3413
ENST00000383263.7	0	1595	1595
ENST00000383276.1	20875	21006	34859
ENST00000383282.3	245	637	637
ENST00000383314.7	9992	10173	28458
ENST00000383329.7	2827	2899	2899
ENST00000383366.9	132699	132818	320064
ENST00000383374.6	28640	28698	35195
ENST00000383376.9	0	95	26687
ENST00000383408.7	8864	9274	452116
ENST00000383432.8	9114	9463	22888
ENST00000383463.9	24856	25089	25089
ENST00000383467.3	0	902	902
ENST00000383472.9	143587	143752	182329
ENST00000383490.3	0	1862	1862
ENST00000383578.7	1013	1094	32224
ENST00000383579.3	5850	5931	35371
ENST00000383589.6	44181	44246	52582
ENST00000383598.6	49339	49533	49533
ENST00000383640.4	0	935	935
ENST00000383657.10	87321	87438	90136
ENST00000383661.3	1432	1643	7317
ENST00000383669.3	0	67	29954
ENST00000383671.8	5535	5641	14066
ENST00000383673.5	18696	18838	43273
ENST00000383675.6	11909	12063	14108
ENST00000383677.7	4135	4265	9916
ENST00000383678.8	4135	4265	9916
ENST00000383680.4	33160	33247	33247
ENST00000383681.7	16453	16457	16457
ENST00000383693.8	0	155	26193
ENST00000383694.3	0	2678	2678
ENST00000383695.1	0	962	962
ENST00000383698.3	0	22	27698
ENST00000383699.8	766914	766940	1107172
ENST00000383701.8	27519	27613	32225
ENST00000383703.3	32605	32748	120141
ENST00000383710.9	185776	185915	475620
ENST00000383714.8	3556	3591	5772
ENST00000383715.8	62669	62770	87563
ENST00000383716.7	62009	62113	87563
ENST00000383718.7	92102	92164	139360
ENST00000383721.8	9196	9366	33208
ENST00000383729.9	0	353	16647
ENST00000383733.7	4449	4526	9404
ENST00000383734.6	18748	18869	37027
ENST00000383736.3	39826	41176	41176
ENST00000383738.6	6468	6624	16090
ENST00000383744.8	0	389	17367
ENST00000383745.6	2950	3041	17367
ENST00000383746.7	3434	3478	3478
ENST00000383748.9	3642	3748	3748
ENST00000383750.8	0	33	2243
ENST00000383754.7	11313	11349	11349
ENST00000383759.7	12776	13027	13379
ENST00000383763.6	55737	55904	73727
ENST00000383766.6	481228	481307	722177
ENST00000383767.7	706461	706541	722177
ENST00000383768.7	22041	22200	111616
ENST00000383771.8	0	45	104482
ENST00000383772.9	420122	420280	422215
ENST00000383773.8	14092	14236	17722
ENST00000383775.4	4002	4109	4109
ENST00000383779.8	14536	14640	14909
ENST00000383781.8	4813	4932	46940
ENST00000383786.9	4813	4932	69978
ENST00000383788.10	27330	27356	69978
ENST00000383789.9	11475	11699	11699
ENST00000383790.8	15028	15252	15252
ENST00000383791.8	48014	48142	76319
ENST00000383794.7	0	41	19354
ENST00000383801.6	4295	4428	18015
ENST00000383811.8	396	478	10137
ENST00000383812.9	11264	11314	16274
ENST00000383814.8	464	479	12871
ENST00000383815.7	3431	3528	4075
ENST00000383817.5	0	159	11655
ENST00000383820.10	1013	1152	5971
ENST00000383826.9	658	905	15541
ENST00000383827.5	0	88	14165
ENST00000383829.7	9437	9760	13205
ENST00000383831.7	11292	11367	23382
ENST00000383832.8	11476	11529	25692
ENST00000383836.8	0	410	263429
ENST00000383843.9	90729	90902	105098
ENST00000383846.5	14657	14738	14738
ENST00000383847.7	6864	7336	7336
ENST00000388710.8	0	216	80594
ENST00000388711.7	0	73	51500
ENST00000388712.7	49592	49771	51500
ENST00000388715.7	3964	4024	16313
ENST00000388718.5	8134	8271	8271
ENST00000388724.6	16182	16307	49666
ENST00000388725.2	13465	13533	49612
ENST00000388738.8	67444	67702	191596
ENST00000388740.4	0	77	157143
ENST00000388741.7	99704	99890	157143
ENST00000388742.8	11813	11913	155562
ENST00000388743.6	17622	17680	155562
ENST00000388747.9	0	264	8902
ENST00000388749.7	2215	2287	4450
ENST00000388752.8	1620	1730	5104
ENST00000388759.7	17713	17806	17806
ENST00000388761.4	0	425	425
ENST00000388767.8	210	440	5686
ENST00000388768.6	38280	38381	61091
ENST00000388781.8	41720	41877	99122
ENST00000388782.8	0	17	13517
ENST00000388795.10	18760	18765	18765
ENST00000388798.7	0	139	78738
ENST00000388813.9	10480	10588	13291
ENST00000388820.5	28807	28950	51796
ENST00000388822.10	11647	11788	24764
ENST00000388825.9	0	86	7472
ENST00000388827.4	3321	3426	40656
ENST00000388833.7	245	371	7136
ENST00000388835.4	3548	3665	3665
ENST00000388837.6	3548	3665	3665
ENST00000388857.8	0	121	618
ENST00000388866.8	20618	20771	41957
ENST00000388876.3	15720	15785	15785
ENST00000388882.5	0	203	203
ENST00000388887.7	154928	155077	178856
ENST00000388901.10	5977	6155	27625
ENST00000388913.4	3235	3399	4658
ENST00000388914.7	83096	83313	90034
ENST00000388918.10	0	384	15182
ENST00000388920.5	1246	1688	1688
ENST00000388922.9	3561	3758	8415
ENST00000388923.5	0	147	20293
ENST00000388931.7	714	848	2173
ENST00000388934.5	2932	3085	8924
ENST00000388940.8	11775	11894	491969
ENST00000388942.8	25831	25904	70048
ENST00000388948.8	140719	141572	144212
ENST00000388950.8	1524	1714	6247
ENST00000388956.8	7061	7164	76014
ENST00000388957.3	14103	14161	55507
ENST00000388958.8	19260	19360	82022
ENST00000388962.4	0	815	1235
ENST00000388968.8	6275	6443	11799
ENST00000388975.4	0	176	66080
ENST00000388988.9	1879	2018	20578
ENST00000388995.11	32158	32679	32679
ENST00000388996.10	0	731	351267
ENST00000389003.7	5921	6103	27887
ENST00000389005.6	32994	33176	33176
ENST00000389010.7	0	177	84878
ENST00000389017.6	0	1070	1070
ENST00000389019.7	0	139	125489
ENST00000389022.9	0	266	43393
ENST00000389032.8	0	133	24731
ENST00000389037.7	29771	30003	32931
ENST00000389039.11	7052	7121	19258
ENST00000389040.9	75274	75416	162809
ENST00000389044.8	6540	6704	112522
ENST00000389045.7	43323	43488	112522
ENST00000389048.8	338688	338889	727432
ENST00000389050.5	0	799	26689
ENST00000389054.8	0	154	102060
ENST00000389061.10	42587	42685	54200
ENST00000389063.3	15187	15314	36547
ENST00000389074.6	0	190	27395
ENST00000389078.3	0	386	386
ENST00000389082.10	14892	15037	203226
ENST00000389093.7	19291	19444	19444
ENST00000389100.9	0	134	169003
ENST00000389103.4	42835	43055	49685
ENST00000389118.8	56679	56825	166855
ENST00000389120.8	25377	25502	26995
ENST00000389124.6	117037	117090	401727
ENST00000389125.7	24391	24616	402267
ENST00000389131.8	0	76	70305
ENST00000389134.9	8081	8124	8124
ENST00000389142.10	0	161	26744
ENST00000389146.11	0	161	26744
ENST00000389153.10	60542	60724	146219
ENST00000389154.7	32529	32595	35876
ENST00000389156.9	60082	60213	60213
ENST00000389167.9	1532	1644	2293
ENST00000389169.9	6507	6755	6755
ENST00000389173.6	3893	3954	113795
ENST00000389175.9	34474	34581	92792
ENST00000389176.4	3639	3765	9911
ENST00000389194.7	22766	22925	62354
ENST00000389195.7	20063	20293	28176
ENST00000389201.7	30968	31264	31264
ENST00000389202.3	32654	32764	32764
ENST00000389204.9	0	352	24434
ENST00000389208.9	2039	2090	2090
ENST00000389212.7	13829	13950	20986
ENST00000389221.9	47603	47812	48448
ENST00000389224.7	19665	19740	40004
ENST00000389231.9	13804	13894	13894
ENST00000389232.9	219546	219620	554177
ENST00000389253.9	94021	94134	112801
ENST00000389256.8	9079	9208	37477
ENST00000389262.8	61363	61441	61441
ENST00000389266.8	26471	26578	38935
ENST00000389272.7	17925	18017	29888
ENST00000389279.7	9651	9822	13905
ENST00000389282.8	1534	1953	8071
ENST00000389286.9	19627	19813	122916
ENST00000389297.8	42809	42927	64810
ENST00000389301.8	10055	10163	78011
ENST00000389302.7	437	470	17447
ENST00000389313.9	0	398	22878
ENST00000389335.7	437295	437436	829855
ENST00000389336.8	591218	591418	832263
ENST00000389341.9	4527	4640	40856
ENST00000389347.4	1171	1320	7387
ENST00000389354.7	66837	66907	66907
ENST00000389362.6	1665	1700	2699
ENST00000389363.5	6355	6458	8548
ENST00000389373.3	0	89	8630
ENST00000389378.6	10573	10638	32772
ENST00000389384.8	2130	2152	3804
ENST00000389385.9	47360	47422	68458
ENST00000389386.8	11163	11238	12997
ENST00000389394.8	151462	151683	301578
ENST00000389398.10	10837	10891	63261
ENST00000389413.7	8229	8302	1046952
ENST00000389416.8	597577	597798	1046952
ENST00000389418.9	28185	28249	1046952
ENST00000389420.8	23153	23350	197709
ENST00000389425.7	1862	1952	5258
ENST00000389428.7	1862	1952	11983
ENST00000389441.8	0	1181	10881
ENST00000389462.8	2897	2968	3489
ENST00000389463.9	31320	31482	144710
ENST00000389474.8	0	51	16455
ENST00000389484.8	117608	117849	1897540
ENST00000389492.3	5795	5965	5965
ENST00000389501.9	8769	8839	11676
ENST00000389506.10	85384	85656	85656
ENST00000389520.8	403983	404074	412392
ENST00000389531.7	649336	649447	963794
ENST00000389532.9	71504	71766	95847
ENST00000389534.8	11848	11974	19691
ENST00000389536.8	2739	2873	74137
ENST00000389547.7	59787	59921	106027
ENST00000389554.8	6958	7813	7813
ENST00000389561.7	83557	83691	117050
ENST00000389567.9	22769	22845	42052
ENST00000389568.7	52105	52342	56232
ENST00000389574.7	4335	4361	34457
ENST00000389576.4	0	324	2396
ENST00000389583.5	0	69	23618
ENST00000389586.6	19469	20202	28351
ENST00000389589.8	1830	1918	7994
ENST00000389594.7	0	49	5169
ENST00000389601.3	3749	3900	15480
ENST00000389609.8	28044	28116	86662
ENST00000389614.6	0	347	3235
ENST00000389617.9	0	274	86922
ENST00000389622.7	114578	114701	121104
ENST00000389623.11	2182	2490	30405
ENST00000389629.9	53141	53276	63568
ENST00000389632.9	0	79	13198
ENST00000389634.5	223192	223312	244836
ENST00000389636.9	336841	336920	416132
ENST00000389639.3	4500	4571	4571
ENST00000389641.9	96629	96737	100259
ENST00000389645.7	33643	33798	45357
ENST00000389651.8	1518	1578	13966
ENST00000389652.11	57260	57400	125489
ENST00000389656.4	37166	37194	37194
ENST00000389658.4	7019	7177	175638
ENST00000389661.4	21217	21470	99290
ENST00000389672.10	429328	429663	934074
ENST00000389675.6	1390	1542	2540
ENST00000389677.6	10537	10653	68205
ENST00000389682.8	7225	7304	9584
ENST00000389683.7	246449	246483	246483
ENST00000389690.7	3398	3517	7616
ENST00000389698.7	141302	141469	260301
ENST00000389703.8	606	723	1943
ENST00000389704.4	0	16	8490
ENST00000389707.8	15309	15458	32444
ENST00000389709.8	32517	32647	37487
ENST00000389720.4	12497	12586	56434
ENST00000389722.7	23271	23645	73785
ENST00000389727.8	2338	2668	2668
ENST00000389735.7	0	182	25089
ENST00000389737.5	8846	9065	35175
ENST00000389740.3	83337	83785	91913
ENST00000389744.8	0	260	30450
ENST00000389749.9	4571	4839	4839
ENST00000389757.7	129712	129903	147489
ENST00000389758.4	0	93	53897
ENST00000389759.8	140492	140576	147489
ENST00000389772.8	21779	21783	21783
ENST00000389774.6	38955	39065	76064
ENST00000389793.7	67904	68000	167474
ENST00000389797.8	158394	158447	188448
ENST00000389798.7	180524	180601	188448
ENST00000389805.9	12650	12845	15653
ENST00000389811.8	140399	140515	325105
ENST00000389817.8	70444	70610	83782
ENST00000389825.7	14171	14487	14487
ENST00000389826.7	9190	9256	14954
ENST00000389832.7	0	935	935
ENST00000389834.9	32339	32456	61687
ENST00000389840.7	55116	55207	151148
ENST00000389851.10	35674	35848	37866
ENST00000389856.9	37293	37328	37328
ENST00000389857.11	69752	69835	145062
ENST00000389858.4	9288	9353	104432
ENST00000389861.7	50361	50537	50537
ENST00000389863.8	13266	13434	53895
ENST00000389869.7	0	191	40920
ENST00000389874.3	0	83	1346
ENST00000389879.9	0	196	18101
ENST00000389887.9	585	710	28436
ENST00000389900.8	21486	21552	21552
ENST00000389902.8	116413	116489	138206
ENST00000389908.7	28553	29087	29087
ENST00000389912.7	33183	33251	33251
ENST00000389915.4	29671	29740	29740
ENST00000389916.5	17873	17998	28959
ENST00000389919.8	34947	35061	43495
ENST00000389924.7	12539	12575	31345
ENST00000389934.7	45386	45576	94987
ENST00000389938.7	1744	1802	4575
ENST00000389939.2	4584	4685	6090
ENST00000389958.7	2781	2880	23594
ENST00000389959.8	0	4	8746
ENST00000389960.8	9660	9830	62527
ENST00000389964.7	2511	2656	3221
ENST00000389967.9	327	775	775
ENST00000389975.7	97812	97987	97987
ENST00000389980.7	72673	72824	102785
ENST00000389982.8	1195	1274	1513
ENST00000389983.7	0	11	3594
ENST00000389989.7	31339	31423	40940
ENST00000389993.7	8470	8735	47419
ENST00000389995.4	7488	7605	8805
ENST00000389997.10	28136	28172	61920
ENST00000390005.9	195398	195477	315768
ENST00000390006.8	4408	4540	23798
ENST00000390009.7	79211	79357	81683
ENST00000390015.7	6140	6253	14741
ENST00000390237.2	0	319	319
ENST00000390238.2	0	37	37
ENST00000390239.2	0	36	36
ENST00000390240.2	0	37	37
ENST00000390241.3	0	38	38
ENST00000390242.2	0	37	37
ENST00000390243.2	268	581	581
ENST00000390244.2	0	48	489
ENST00000390247.2	468	516	516
ENST00000390252.2	465	513	513
ENST00000390256.2	0	295	551
ENST00000390265.2	0	54	474
ENST00000390268.2	0	48	750
ENST00000390270.2	0	48	534
ENST00000390271.2	0	48	550
ENST00000390277.3	0	48	515
ENST00000390278.3	171	468	468
ENST00000390282.2	0	48	478
ENST00000390283.2	0	60	466
ENST00000390284.2	173	482	482
ENST00000390285.4	0	45	477
ENST00000390286.3	0	45	486
ENST00000390287.2	0	45	463
ENST00000390289.2	0	45	494
ENST00000390290.3	155	461	461
ENST00000390291.2	0	45	463
ENST00000390293.1	171	439	439
ENST00000390294.2	0	45	465
ENST00000390295.3	0	45	439
ENST00000390296.2	0	45	491
ENST00000390297.3	0	45	467
ENST00000390298.2	0	45	437
ENST00000390299.2	156	465	465
ENST00000390300.2	0	45	490
ENST00000390301.3	0	45	467
ENST00000390302.3	168	475	475
ENST00000390303.3	0	42	489
ENST00000390304.2	0	45	480
ENST00000390305.2	0	45	502
ENST00000390306.2	0	45	456
ENST00000390307.2	0	45	493
ENST00000390308.2	480	784	784
ENST00000390309.2	0	45	482
ENST00000390310.3	0	45	469
ENST00000390311.3	200	500	500
ENST00000390312.2	163	477	477
ENST00000390313.3	0	45	749
ENST00000390314.2	163	474	474
ENST00000390315.3	0	45	499
ENST00000390316.2	332	631	631
ENST00000390318.2	0	45	491
ENST00000390319.2	0	45	638
ENST00000390320.2	0	126	126
ENST00000390321.2	0	316	316
ENST00000390322.2	0	141	141
ENST00000390323.2	0	316	316
ENST00000390324.2	0	150	150
ENST00000390325.2	0	316	316
ENST00000390326.2	0	32	32
ENST00000390327.2	0	71	71
ENST00000390328.2	0	69	69
ENST00000390330.2	0	45	45
ENST00000390331.3	0	316	316
ENST00000390333.1	0	49	49
ENST00000390334.1	0	59	59
ENST00000390337.1	0	49	49
ENST00000390338.2	0	60	60
ENST00000390339.1	0	59	59
ENST00000390340.2	0	308	308
ENST00000390341.2	0	352	352
ENST00000390343.2	436	478	478
ENST00000390344.2	427	469	469
ENST00000390345.2	0	310	468
