ENST00000359461.10	60	5121	5061
ENST00000359462.9	2672	28394	25722
ENST00000359466.10	491	19547	19056
ENST00000359467.8	3507	50149	46642
ENST00000359470.6	3439	10876	7437
ENST00000359478.7	2151	16671	14520
ENST00000359479.7	1687	29112	27425
ENST00000359481.9	67	5828	5761
ENST00000359486.8	8643	61168	52525
ENST00000359492.6	60	2434	2374
ENST00000359499.8	1312	11688	10376
ENST00000359500.7	2941	27424	24483
ENST00000359511.5	5744	17263	11519
ENST00000359512.8	0	5834	5834
ENST00000359513.8	26696	56268	29572
ENST00000359518.7	414	19299	18885
ENST00000359520.12	13781	139527	125746
ENST00000359523.7	170	66737	66567
ENST00000359524.7	92	126331	126239
ENST00000359525.2	0	10238	10238
ENST00000359526.9	324	66408	66084
ENST00000359527.11	584	22836	22252
ENST00000359530.7	424	127583	127159
ENST00000359534.4	1922	41632	39710
ENST00000359540.7	596	138813	138217
ENST00000359541.6	829	20420	19591
ENST00000359543.8	4486	19692	15206
ENST00000359544.2	476	32590	32114
ENST00000359546.8	82430	84131	1701
ENST00000359548.8	216	12777	12561
ENST00000359551.6	302	6087	5785
ENST00000359560.7	1371	82452	81081
ENST00000359562.4	1189	3847	2658
ENST00000359564.3	28201	65470	37269
ENST00000359568.10	73	131129	131056
ENST00000359570.9	512	148288	147776
ENST00000359574.7	0	10096	10096
ENST00000359576.9	2385	226258	223873
ENST00000359579.5	345	14457	14112
ENST00000359591.9	564	7916	7352
ENST00000359593.9	72	6580	6508
ENST00000359594.3	0	1906	1906
ENST00000359595.8	679	11080	10401
ENST00000359596.8	139	168734	168595
ENST00000359597.8	123	11528	11405
ENST00000359600.6	2058	193492	191434
ENST00000359606.3	39	46138	46099
ENST00000359610.3	3	1945	1942
ENST00000359611.4	61	839	778
ENST00000359614.9	22	8519	8497
ENST00000359617.8	16222	25814	9592
ENST00000359621.5	22	16071	16049
ENST00000359623.9	13507	15059	1552
ENST00000359624.7	692	20640	19948
ENST00000359626.10	146	243873	243727
ENST00000359629.10	1401	102827	101426
ENST00000359634.10	22817	80296	57479
ENST00000359637.3	364	50720	50356
ENST00000359644.7	129	124422	124293
ENST00000359645.7	663	37793	37130
ENST00000359646.1	2385	7975	5590
ENST00000359649.8	1011	6975	5964
ENST00000359650.10	650	18923	18273
ENST00000359651.7	3192	8480	5288
ENST00000359653.4	371	44981	44610
ENST00000359655.9	58	31141	31083
ENST00000359671.5	1100	82457	81357
ENST00000359674.8	994	21737	20743
ENST00000359675.6	1757	71044	69287
ENST00000359676.9	4540	32951	28411
ENST00000359678.10	1200	116974	115774
ENST00000359680.9	2166	8135	5969
ENST00000359683.8	2637	15331	12694
ENST00000359685.7	111704	203747	92043
ENST00000359692.10	150	115529	115379
ENST00000359697.8	129	35112	34983
ENST00000359704.2	25909	100344	74435
ENST00000359707.9	2647	20674	18027
ENST00000359709.7	4671	47065	42394
ENST00000359712.7	767	12583	11816
ENST00000359726.7	1122	233512	232390
ENST00000359727.8	13074	29205	16131
ENST00000359735.7	181	37391	37210
ENST00000359740.6	3	7994	7991
ENST00000359741.10	37433	53885	16452
ENST00000359742.9	1591	334832	333241
ENST00000359744.8	6503	7947	1444
ENST00000359747.4	29	39871	39842
ENST00000359750.8	3	9261	9258
ENST00000359751.8	87	5946	5859
ENST00000359755.5	97	17080	16983
ENST00000359758.9	265	16070	15805
ENST00000359759.8	0	62085	62085
ENST00000359761.7	346	24871	24525
ENST00000359766.7	89537	168618	79081
ENST00000359774.9	238	48689	48451
ENST00000359775.10	832	293384	292552
ENST00000359782.8	9517	38137	28620
ENST00000359783.8	2137	9816	7679
ENST00000359785.10	1097	60212	59115
ENST00000359787.5	536	10952	10416
ENST00000359788.9	428	35932	35504
ENST00000359791.5	128	221018	220890
ENST00000359793.7	15918	35033	19115
ENST00000359794.11	3411	28659	25248
ENST00000359798.9	15617	30663	15046
ENST00000359801.8	1592	17802	16210
ENST00000359803.7	990	2848	1858
ENST00000359822.10	14	2295	2281
ENST00000359827.7	7141	391003	383862
ENST00000359831.8	468	34830	34362
ENST00000359832.8	135	8108	7973
ENST00000359836.5	2608	658556	655948
ENST00000359842.10	344	45350	45006
ENST00000359843.8	961	19079	18118
ENST00000359846.6	567	28056	27489
ENST00000359847.4	2198	143444	141246
ENST00000359856.11	6689	15262	8573
ENST00000359858.9	14603	39288	24685
ENST00000359860.7	217	68955	68738
ENST00000359862.8	714	4448	3734
ENST00000359863.8	2661	145368	142707
ENST00000359864.8	35370	82369	46999
ENST00000359865.7	1080	116316	115236
ENST00000359866.9	92	10391	10299
ENST00000359867.7	2599	24705	22106
ENST00000359872.6	881	1144971	1144090
ENST00000359874.7	73	76264	76191
ENST00000359878.8	1145	19330	18185
ENST00000359882.8	859	12863	12004
ENST00000359883.6	934	10988	10054
ENST00000359887.4	430	2111	1681
ENST00000359889.9	655	10294	9639
ENST00000359890.8	8529	19493	10964
ENST00000359893.4	0	4248	4248
ENST00000359894.6	85	11303	11218
ENST00000359895.6	253	14375	14122
ENST00000359901.9	14382	101038	86656
ENST00000359902.2	150	10776	10626
ENST00000359904.8	2145	9997	7852
ENST00000359918.8	227	4217	3990
ENST00000359920.11	415	33945	33530
ENST00000359926.7	0	271273	271273
ENST00000359927.3	22864	37910	15046
ENST00000359928.8	69	41012	40943
ENST00000359929.7	137215	295562	158347
ENST00000359930.8	1453	103041	101588
ENST00000359933.6	6563	89973	83410
ENST00000359935.8	40	17787	17747
ENST00000359942.8	97	53824	53727
ENST00000359943.8	1586	34763	33177
ENST00000359944.10	5	10266	10261
ENST00000359947.9	14193	96806	82613
ENST00000359949.11	100	24680	24580
ENST00000359957.8	546	5624	5078
ENST00000359959.4	13846	15716	1870
ENST00000359962.9	338	50949	50611
ENST00000359963.4	129	3469	3340
ENST00000359971.4	4002	10951	6949
ENST00000359972.6	3060	90820	87760
ENST00000359978.10	3	10384	10381
ENST00000359979.8	42467	47015	4548
ENST00000359980.5	1338	23358	22020
ENST00000359982.8	498	13078	12580
ENST00000359983.7	134	42133	41999
ENST00000359984.12	247	15786	15539
ENST00000359988.4	264	80316	80052
ENST00000359995.10	2049	3706	1657
ENST00000359999.7	91	21407	21316
ENST00000360000.8	634	1334	700
ENST00000360001.12	584	12900	12316
ENST00000360003.7	2073	45090	43017
ENST00000360004.6	319	11759	11440
ENST00000360009.6	591	37767	37176
ENST00000360010.9	17182	26894	9712
ENST00000360011.5	370	3548	3178
ENST00000360012.7	3688	175523	171835
ENST00000360013.7	127	633654	633527
ENST00000360016.9	568	22478	21910
ENST00000360019.8	240	15708	15468
ENST00000360025.7	567	87223	86656
ENST00000360027.5	227	25343	25116
ENST00000360028.4	1037	3813	2776
ENST00000360029.4	890	276037	275147
ENST00000360031.6	10836	31328	20492
ENST00000360032.4	17175	23782	6607
ENST00000360039.9	687	9306	8619
ENST00000360046.10	703	3166	2463
ENST00000360047.9	979	614691	613712
ENST00000360051.7	8944	35954	27010
ENST00000360057.7	1607	384382	382775
ENST00000360059.5	3876	9018	5142
ENST00000360060.7	1276	93737	92461
ENST00000360066.6	18569	28183	9614
ENST00000360067.8	438	11587	11149
ENST00000360079.8	710	44332	43622
ENST00000360085.6	221	1033	812
ENST00000360089.8	82971	103611	20640
ENST00000360090.4	476	1182	706
ENST00000360091.3	0	8913	8913
ENST00000360096.3	6123	19030	12907
ENST00000360104.8	3865	70042	66177
ENST00000360105.8	65	66988	66923
ENST00000360108.7	7	321928	321921
ENST00000360110.9	2661	30077	27416
ENST00000360115.8	0	33569	33569
ENST00000360117.8	102	13177	13075
ENST00000360121.4	510	2908	2398
ENST00000360124.9	1406	3946	2540
ENST00000360127.7	18	5054	5036
ENST00000360128.11	25	14334	14309
ENST00000360131.5	1291	21236	19945
ENST00000360134.10	406	8551	8145
ENST00000360135.8	1215	55232	54017
ENST00000360141.8	70	18379	18309
ENST00000360144.7	340	114006	113666
ENST00000360149.9	47071	78000	30929
ENST00000360150.9	3807	35399	31592
ENST00000360151.9	34	15708	15674
ENST00000360156.11	9655	78652	68997
ENST00000360160.8	829	15974	15145
ENST00000360162.7	94850	129820	34970
ENST00000360165.7	299	5759	5460
ENST00000360167.4	128	6463	6335
ENST00000360168.7	1033	30289	29256
ENST00000360171.11	49	58771	58722
ENST00000360184.10	119	99847	99728
ENST00000360187.9	7070	29249	22179
ENST00000360190.8	363	196507	196144
ENST00000360194.8	23229	51400	28171
ENST00000360202.10	209	11687	11478
ENST00000360203.11	1091	41409	40318
ENST00000360204.5	16271	17754	1483
ENST00000360212.6	98	42528	42430
ENST00000360213.1	0	1900	1900
ENST00000360214.8	4852	19101	14249
ENST00000360215.3	319	14746	14427
ENST00000360218.3	922	15721	14799
ENST00000360221.8	70	30650	30580
ENST00000360228.11	874	307253	306379
ENST00000360232.8	12	228826	228814
ENST00000360238.6	3504	23737	20233
ENST00000360240.10	1167	150430	149263
ENST00000360242.9	38684	257586	218902
ENST00000360243.6	5438	7338	1900
ENST00000360244.8	1119	4139	3020
ENST00000360252.8	396	44349	43953
ENST00000360256.9	1808	193787	191979
ENST00000360258.8	627	24416	23789
ENST00000360260.6	30	1433	1403
ENST00000360264.7	20	437552	437532
ENST00000360265.9	5054	115538	110484
ENST00000360270.7	188	73954	73766
ENST00000360271.3	236	5730	5494
ENST00000360273.7	4794	129227	124433
ENST00000360274.8	683	162888	162205
ENST00000360279.8	1553	82480	80927
ENST00000360280.8	171	247919	247748
ENST00000360283.11	131	136125	135994
ENST00000360284.7	19061	37935	18874
ENST00000360290.7	204	75989	75785
ENST00000360295.13	1051	53930	52879
ENST00000360299.10	12883	18771	5888
ENST00000360301.8	1215	55238	54023
ENST00000360304.8	4059	189503	185444
ENST00000360310.6	780	126515	125735
ENST00000360311.5	7330	11120	3790
ENST00000360314.7	347	48984	48637
ENST00000360315.7	79513	121526	42013
ENST00000360317.7	220	13959	13739
ENST00000360319.9	323	30587	30264
ENST00000360321.7	347	20825	20478
ENST00000360323.11	20	3562	3542
ENST00000360325.11	474	2769	2295
ENST00000360332.7	49	34194	34145
ENST00000360338.4	322	13425	13103
ENST00000360342.7	1840	6423	4583
ENST00000360345.8	216	18598	18382
ENST00000360348.6	458	59244	58786
ENST00000360351.8	73750	156442	82692
ENST00000360356.6	408	34213	33805
ENST00000360357.8	509	28175	27666
ENST00000360358.3	0	1882	1882
ENST00000360359.5	148	202729	202581
ENST00000360366.8	52	133096	133044
ENST00000360370.9	662	63313	62651
ENST00000360372.8	204	14996	14792
ENST00000360374.3	372	2224	1852
ENST00000360375.8	58	41347	41289
ENST00000360379.4	399	829	430
ENST00000360380.7	1000	64025	63025
ENST00000360382.4	1	18896	18895
ENST00000360383.7	198	39395	39197
ENST00000360384.9	444	10717	10273
ENST00000360385.7	15620	22717	7097
ENST00000360388.9	463	408201	407738
ENST00000360392.4	1939	100518	98579
ENST00000360403.7	432	131991	131559
ENST00000360409.7	791	115331	114540
ENST00000360413.7	4928	271560	266632
ENST00000360415.7	359	15726	15367
ENST00000360416.8	1583	155001	153418
ENST00000360418.4	0	10597	10597
ENST00000360421.9	200	9733	9533
ENST00000360422.8	257	54208	53951
ENST00000360423.12	1473	5537	4064
ENST00000360426.8	1358	41987	40629
ENST00000360428.9	4813	55967	51154
ENST00000360430.6	0	31518	31518
ENST00000360439.8	1049	63241	62192
ENST00000360442.8	43768	54555	10787
ENST00000360448.8	13255	116402	103147
ENST00000360449.3	51	255182	255131
ENST00000360453.8	45	120198	120153
ENST00000360454.6	4	3367	3363
ENST00000360458.5	668	2394	1726
ENST00000360461.9	2535	14847	12312
ENST00000360463.7	827	7600	6773
ENST00000360464.6	68	6750	6682
ENST00000360465.8	4165	20767	16602
ENST00000360466.6	42	13599	13557
ENST00000360467.7	620	209993	209373
ENST00000360468.7	18	19022	19004
ENST00000360472.9	6161	8486	2325
ENST00000360473.8	240	5654	5414
ENST00000360476.8	245	3380	3135
ENST00000360478.7	153	80101	79948
ENST00000360480.7	201	68534	68333
ENST00000360482.7	184	28544	28360
ENST00000360488.7	544	14340	13796
ENST00000360490.7	3849	102365	98516
ENST00000360495.9	76	46605	46529
ENST00000360496.5	0	72928	72928
ENST00000360497.4	3	133164	133161
ENST00000360500.5	0	14994	14994
ENST00000360505.9	6804	136652	129848
ENST00000360506.6	2862	17280	14418
ENST00000360507.10	692	6153	5461
ENST00000360509.10	3961	222695	218734
ENST00000360515.7	95419	127262	31843
ENST00000360521.7	361	31524	31163
ENST00000360524.12	76	87464	87388
ENST00000360525.9	211	7539	7328
ENST00000360526.8	201	31894	31693
ENST00000360529.9	534	55189	54655
ENST00000360534.8	1041	84008	82967
ENST00000360535.9	1501	19325	17824
ENST00000360537.6	1127	9223	8096
ENST00000360538.7	846	15024	14178
ENST00000360540.9	2774	44637	41863
ENST00000360541.10	2213	38124	35911
ENST00000360542.5	282	1540	1258
ENST00000360547.9	42540	110536	67996
ENST00000360561.7	499	93599	93100
ENST00000360564.5	102	24677	24575
ENST00000360565.8	2818	20113	17295
ENST00000360566.6	291	8392	8101
ENST00000360568.8	2866	30064	27198
ENST00000360570.8	10956	24903	13947
ENST00000360578.7	5243	18852	13609
ENST00000360579.11	485	11081	10596
ENST00000360581.6	195	192538	192343
ENST00000360584.6	20	21709	21689
ENST00000360586.8	2544	91200	88656
ENST00000360587.2	40	5069	5029
ENST00000360589.4	16	8251	8235
ENST00000360591.7	133	34830	34697
ENST00000360594.9	2148	34273	32125
ENST00000360595.7	1438	18614	17176
ENST00000360596.7	34	52684	52650
ENST00000360605.8	48	93359	93311
ENST00000360607.10	320	13744	13424
ENST00000360612.5	176	3324	3148
ENST00000360614.8	201	31157	30956
ENST00000360617.7	0	5366	5366
ENST00000360620.7	899	27254	26355
ENST00000360631.8	5886	359689	353803
ENST00000360632.8	3573	141265	137692
ENST00000360635.7	3362	15816	12454
ENST00000360639.6	7157	15360	8203
ENST00000360642.7	15400	101827	86427
ENST00000360647.9	6675	90347	83672
ENST00000360648.8	27	99091	99064
ENST00000360652.7	151	5953	5802
ENST00000360655.8	229	774588	774359
ENST00000360657.7	285	24537	24252
ENST00000360658.3	140	7543	7403
ENST00000360663.10	1812	61014	59202
ENST00000360666.6	17544	132002	114458
ENST00000360668.8	151	1536	1385
ENST00000360669.11	13047	38485	25438
ENST00000360672.2	1453	29439	27986
ENST00000360674.8	101	13364	13263
ENST00000360675.7	1427	5329	3902
ENST00000360683.6	30	70111	70081
ENST00000360689.9	150972	333531	182559
ENST00000360693.7	1659	156744	155085
ENST00000360694.8	68530	84835	16305
ENST00000360697.4	15	52765	52750
ENST00000360700.4	2808	29473	26665
ENST00000360708.9	375	34358	33983
ENST00000360716.8	3144	39054	35910
ENST00000360718.5	520	15166	14646
ENST00000360719.6	3	10875	10872
ENST00000360726.3	40768	42890	2122
ENST00000360729.8	23070	33110	10040
ENST00000360731.7	0	49195	49195
ENST00000360742.9	222	15176	14954
ENST00000360743.8	2498	97213	94715
ENST00000360760.9	82721	172961	90240
ENST00000360761.8	392	72428	72036
ENST00000360768.5	298	81748	81450
ENST00000360770.3	260	1134	874
ENST00000360771.8	2093	31774	29681
ENST00000360772.7	4059	189351	185292
ENST00000360774.6	2121	171388	169267
ENST00000360779.4	535	11375	10840
ENST00000360785.6	45	1342	1297
ENST00000360786.3	103	3191	3088
ENST00000360787.8	2394	11500	9106
ENST00000360790.9	2102	94175	92073
ENST00000360793.8	2101	5991	3890
ENST00000360796.10	95	18295	18200
ENST00000360798.7	258	20682	20424
ENST00000360802.6	799	98612	97813
ENST00000360803.9	46	30675	30629
ENST00000360804.4	1182	8035	6853
ENST00000360807.8	507	49736	49229
ENST00000360814.9	424	31699	31275
ENST00000360816.8	3555	5851	2296
ENST00000360817.10	1195	11983	10788
ENST00000360820.7	15794	74762	58968
ENST00000360822.8	3	195696	195693
ENST00000360823.6	904	332542	331638
ENST00000360827.6	9239	13218	3979
ENST00000360830.9	39	3966	3927
ENST00000360831.9	369	11521	11152
ENST00000360833.6	216	6853	6637
ENST00000360835.9	6720	148923	142203
ENST00000360839.7	135	145174	145039
ENST00000360840.9	77	19341	19264
ENST00000360843.7	2960	171944	168984
ENST00000360844.7	3880	8462	4582
ENST00000360845.3	2348	32111	29763
ENST00000360851.4	178	123455	123277
ENST00000360862.9	21563	27386	5823
ENST00000360863.11	1506	148750	147244
ENST00000360864.9	33220	37029	3809
ENST00000360868.7	25682	26802	1120
ENST00000360870.10	1183	77004	75821
ENST00000360871.8	2605	64701	62096
ENST00000360872.9	78	5445	5367
ENST00000360876.9	95	27091	26996
ENST00000360880.6	1198	12879	11681
ENST00000360890.6	24857	53230	28373
ENST00000360900.11	1828	26139	24311
ENST00000360902.2	0	46175	46175
ENST00000360905.9	36681	502334	465653
ENST00000360906.9	23	35386	35363
ENST00000360909.8	74811	183369	108558
ENST00000360911.7	1550	150839	149289
ENST00000360916.9	4069	27581	23512
ENST00000360929.7	156	213610	213454
ENST00000360937.9	3954	10938	6984
ENST00000360938.8	4106	18355	14249
ENST00000360943.10	97	19779	19682
ENST00000360945.7	28	13100	13072
ENST00000360947.8	462	5676	5214
ENST00000360951.8	305	21334	21029
ENST00000360954.3	438	45730	45292
ENST00000360957.10	555	21152	20597
ENST00000360961.11	513	18279	17766
ENST00000360963.7	1867	116587	114720
ENST00000360966.9	386	19217	18831
ENST00000360981.8	1849	3998	2149
ENST00000360982.2	828	116592	115764
ENST00000360986.9	69	28794	28725
ENST00000360995.8	124	79030	78906
ENST00000360997.7	2474	6172	3698
ENST00000360998.3	561	56107	55546
ENST00000361005.10	47274	48912	1638
ENST00000361006.9	3177	68588	65411
ENST00000361007.7	1517	23114	21597
ENST00000361017.9	20	6657	6637
ENST00000361024.6	0	27691	27691
ENST00000361028.5	3537	21258	17721
ENST00000361029.9	1466	74649	73183
ENST00000361033.1	33	1291	1258
ENST00000361034.7	39	52203	52164
ENST00000361035.8	11884	26112	14228
ENST00000361036.11	142	5205	5063
ENST00000361040.9	459	93920	93461
ENST00000361042.8	84568	129628	45060
ENST00000361046.4	1988	8056	6068
ENST00000361048.6	3968	25633	21665
ENST00000361050.4	2208	6502	4294
ENST00000361053.8	80	43857	43777
ENST00000361054.7	1219	55958	54739
ENST00000361055.9	710	26994	26284
ENST00000361056.4	1746	15046	13300
ENST00000361059.7	33313	57816	24503
ENST00000361060.5	6412	69315	62903
ENST00000361066.7	3137	7017	3880
ENST00000361069.9	41	87307	87266
ENST00000361070.9	2532	42360	39828
ENST00000361078.7	2851	81795	78944
ENST00000361082.7	5970	10153	4183
ENST00000361084.10	241	9758	9517
ENST00000361085.9	2271	26166	23895
ENST00000361092.9	974	23127	22153
ENST00000361093.9	759	16595	15836
ENST00000361099.8	1557	43081	41524
ENST00000361110.6	258	20027	19769
ENST00000361111.6	265	15993	15728
ENST00000361113.10	145	21782	21637
ENST00000361114.10	858	200870	200012
ENST00000361115.4	2670	33501	30831
ENST00000361121.6	91	39442	39351
ENST00000361124.5	385	3761	3376
ENST00000361125.1	3146	118591	115445
ENST00000361127.6	209	54077	53868
ENST00000361128.9	502	72369	71867
ENST00000361131.5	149	106264	106115
ENST00000361132.9	709	38642	37933
ENST00000361134.2	770	7265	6495
ENST00000361138.7	101	96628	96527
ENST00000361140.8	13198	21480	8282
ENST00000361143.10	914	3782	2868
ENST00000361144.9	235	142901	142666
ENST00000361147.8	553	153556	153003
ENST00000361148.6	278	3775	3497
ENST00000361150.6	234	101835	101601
ENST00000361156.7	4034	66351	62317
ENST00000361157.11	320	3636	3316
ENST00000361162.10	874	38820	37946
ENST00000361163.8	88	15193	15105
ENST00000361166.10	366	92801	92435
ENST00000361168.9	353	9591	9238
ENST00000361170.7	1084	51979	50895
ENST00000361171.8	101	177378	177277
ENST00000361175.8	369	88184	87815
ENST00000361183.8	25	56125	56100
ENST00000361188.9	1057	30144	29087
ENST00000361189.7	2512	50826	48314
ENST00000361193.8	1134	34088	32954
ENST00000361195.6	24	156528	156504
ENST00000361198.9	536	5008	4472
ENST00000361200.7	775	37999	37224
ENST00000361203.7	40	406462	406422
ENST00000361204.9	166	75956	75790
ENST00000361209.6	626	993552	992926
ENST00000361210.6	9930	196336	186406
ENST00000361211.9	683	5055	4372
ENST00000361216.8	103	28597	28494
ENST00000361217.9	799	19334	18535
ENST00000361219.11	5400	23661	18261
ENST00000361221.8	40898	161488	120590
ENST00000361226.8	56411	75805	19394
ENST00000361227.2	0	690	690
ENST00000361228.5	4002	36801	32799
ENST00000361229.8	28270	31550	3280
ENST00000361232.7	3510	13518	10008
ENST00000361234.10	95	24565	24470
ENST00000361236.7	2538	56854	54316
ENST00000361242.9	1070	11147	10077
ENST00000361243.6	104992	372360	267368
ENST00000361246.7	1335	129889	128554
ENST00000361247.9	1091	34509	33418
ENST00000361248.8	17993	75295	57302
ENST00000361249.4	105	64657	64552
ENST00000361254.8	1445	11656	10211
ENST00000361255.7	2121	170765	168644
ENST00000361256.10	3117	11245	8128
ENST00000361264.9	1966	41394	39428
ENST00000361271.8	1335	29164	27829
ENST00000361272.9	5757	21035	15278
ENST00000361277.9	0	10128	10128
ENST00000361278.7	228	10692	10464
ENST00000361283.4	9340	14210	4870
ENST00000361288.9	1131	11123	9992
ENST00000361291.8	106085	336186	230101
ENST00000361293.10	23	55042	55019
ENST00000361297.7	284	237816	237532
ENST00000361298.9	984	1588	604
ENST00000361300.4	21902	127250	105348
ENST00000361301.6	49	15036	14987
ENST00000361302.7	68	1909	1841
ENST00000361306.6	261	65138	64877
ENST00000361308.9	668	26832	26164
ENST00000361309.6	4200	48775	44575
ENST00000361310.7	330	34881	34551
ENST00000361311.4	1483	97600	96117
ENST00000361314.5	39	6609	6570
ENST00000361317.6	9192	15691	6499
ENST00000361319.3	57	18570	18513
ENST00000361320.5	548	173497	172949
ENST00000361321.5	616	66458	65842
ENST00000361322.3	11270	30575	19305
ENST00000361328.7	6644	25950	19306
ENST00000361332.8	29682	57376	27694
ENST00000361335.1	0	586	586
ENST00000361337.3	246	96746	96500
ENST00000361339.9	520	18306	17786
ENST00000361346.6	3165	136399	133234
ENST00000361351.8	116	14020	13904
ENST00000361352.9	2108	10149	8041
ENST00000361354.9	16590	132337	115747
ENST00000361355.8	16903	26320	9417
ENST00000361357.7	318	73286	72968
ENST00000361360.4	1396	4394	2998
ENST00000361361.7	580	9664	9084
ENST00000361362.7	35401	38165	2764
ENST00000361365.7	96	16992	16896
ENST00000361367.7	167	31350	31183
ENST00000361368.7	3147	118515	115368
ENST00000361371.10	2307	69929	67622
ENST00000361373.9	181	66630	66449
ENST00000361377.8	11419	14311	2892
ENST00000361379.9	6547	14563	8016
ENST00000361381.2	0	2754	2754
ENST00000361383.11	93	179653	179560
ENST00000361384.7	430	21568	21138
ENST00000361387.6	549	109551	109002
ENST00000361389.8	6506	10673	4167
ENST00000361390.2	0	1910	1910
ENST00000361391.10	29682	57314	27632
ENST00000361392.9	28725	223839	195114
ENST00000361395.6	3688	175523	171835
ENST00000361396.6	4035	66352	62317
ENST00000361400.9	28730	223752	195022
ENST00000361409.2	479	113332	112853
ENST00000361413.8	1603	59839	58236
ENST00000361417.6	7397	54489	47092
ENST00000361418.10	1199	154726	153527
ENST00000361419.9	0	2764	2764
ENST00000361420.8	293	17157	16864
ENST00000361421.2	2338	315144	312806
ENST00000361424.6	919	5783	4864
ENST00000361427.6	173	2969	2796
ENST00000361428.3	1091	40122	39031
ENST00000361432.3	30	33593	33563
ENST00000361433.6	17136	52814	35678
ENST00000361434.8	3133	40244	37111
ENST00000361436.10	50	4131	4081
ENST00000361439.9	166	33367	33201
ENST00000361441.5	106	4693	4587
ENST00000361443.4	6	2944	2938
ENST00000361444.3	0	4778	4778
ENST00000361445.9	953	160464	159511
ENST00000361446.5	0	38	38
ENST00000361452.8	382	81067	80685
ENST00000361453.3	0	2082	2082
ENST00000361462.7	232	116667	116435
ENST00000361464.8	2004	36304	34300
ENST00000361466.7	100	92913	92813
ENST00000361470.4	221	5961	5740
ENST00000361471.8	280	147123	146843
ENST00000361473.9	242	162036	161794
ENST00000361474.6	1139	198828	197689
ENST00000361475.7	2837	39861	37024
ENST00000361477.8	3	993222	993219
ENST00000361478.1	448	4304	3856
ENST00000361479.10	90	40779	40689
ENST00000361483.4	2030	5699	3669
ENST00000361484.5	1444	3104	1660
ENST00000361487.7	230	15608	15378
ENST00000361488.7	151677	153895	2218
ENST00000361490.9	1369	29124	27755
ENST00000361492.9	61453	259498	198045
ENST00000361493.10	0	6709	6709
ENST00000361496.3	231	67680	67449
ENST00000361499.7	14765	150278	135513
ENST00000361503.8	3	31693	31690
ENST00000361505.10	119	8053	7934
ENST00000361507.5	3982	204445	200463
ENST00000361509.7	309	19884	19575
ENST00000361510.8	170	101931	101761
ENST00000361511.9	24799	146445	121646
ENST00000361516.8	1006	32852	31846
ENST00000361518.10	30	4699	4669
ENST00000361521.9	328	130228	129900
ENST00000361523.8	629	15082	14453
ENST00000361524.8	791	292948	292157
ENST00000361525.7	3696	175531	171835
ENST00000361528.8	3	77353	77350
ENST00000361529.5	76	7221	7145
ENST00000361530.11	57	14172	14115
ENST00000361531.6	98	2044	1946
ENST00000361532.9	406	7011	6605
ENST00000361534.6	1225	47701	46476
ENST00000361538.6	171	19048	18877
ENST00000361539.5	58919	112909	53990
ENST00000361543.3	14057	17557	3500
ENST00000361544.11	488	148763	148275
ENST00000361545.9	28072	117388	89316
ENST00000361546.6	42	48445	48403
ENST00000361547.7	38	17279	17241
ENST00000361548.9	195	36918	36723
ENST00000361549.2	1657	3580	1923
ENST00000361556.9	160	59829	59669
ENST00000361557.4	2521	50835	48314
ENST00000361559.8	73740	152367	78627
ENST00000361560.6	100	8452	8352
ENST00000361564.9	57	17106	17049
ENST00000361565.9	53	49993	49940
ENST00000361566.7	129	5824	5695
ENST00000361567.2	0	3616	3616
ENST00000361568.6	104	10339	10235
ENST00000361569.8	12744	179126	166382
ENST00000361571.9	762	22542	21780
ENST00000361572.10	194	111930	111736
ENST00000361573.3	95	76832	76737
ENST00000361574.10	937	17450	16513
ENST00000361575.4	183	5222	5039
ENST00000361577.7	214	116491	116277
ENST00000361580.7	350	155494	155144
ENST00000361581.9	691	194085	193394
ENST00000361582.8	15685	104765	89080
ENST00000361584.5	486	14707	14221
ENST00000361587.3	0	11533	11533
ENST00000361588.5	3812	12726	8914
ENST00000361589.8	20044	699209	679165
ENST00000361599.8	210	45088	44878
ENST00000361600.9	2548	10916	8368
ENST00000361603.7	202	261455	261253
ENST00000361605.4	830	11778	10948
ENST00000361609.4	938	2626	1688
ENST00000361611.11	236	9811	9575
ENST00000361618.4	4779	20500	15721
ENST00000361619.9	84	8313	8229
ENST00000361624.2	0	3082	3082
ENST00000361627.8	708	25395	24687
ENST00000361631.9	303	6955	6652
ENST00000361640.5	161	7122	6961
ENST00000361641.6	80	21688	21608
ENST00000361644.4	5268	7342	2074
ENST00000361648.6	2554	109168	106614
ENST00000361654.8	1446	112945	111499
ENST00000361655.6	0	787414	787414
ENST00000361658.6	5522	99668	94146
ENST00000361660.8	126	71624	71498
ENST00000361661.6	1179	6147	4968
ENST00000361664.7	3275	12386	9111
ENST00000361665.7	2346	13143	10797
ENST00000361669.7	121237	223075	101838
ENST00000361670.3	3218	9094	5876
ENST00000361671.10	1014	82964	81950
ENST00000361672.6	2761	18024	15263
ENST00000361673.4	579	137048	136469
ENST00000361675.7	88100	191074	102974
ENST00000361676.8	0	80682	80682
ENST00000361677.6	12	12982	12970
ENST00000361678.8	190	80051	79861
ENST00000361680.6	78	43392	43314
ENST00000361681.2	0	1048	1048
ENST00000361682.11	20755	27770	7015
ENST00000361684.8	2148	29850	27702
ENST00000361685.6	100	92835	92735
ENST00000361686.8	5081	43959	38878
ENST00000361687.8	493	265347	264854
